# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
201,MH1201,Aurangabad College of Engineering and Technology,Chemical Engineering,CAP2,NT2,Male,State Level,Mumbai University,51.61,460046,63000,30
201,MH1201,Aurangabad College of Engineering and Technology,Chemical Engineering,CAP3,NT1,Male,Home University,Shivaji University Kolhapur,71.49,271028,64000,60
201,MH1201,Aurangabad College of Engineering and Technology,Chemical Engineering,CAP3,VJ,Female,State Level,SGB Amravati University,51.4,461983,45000,30
201,MH1201,Aurangabad College of Engineering and Technology,Information Technology,CAP1,OPEN,Male,Other Than Home University,Pune University (SPPU),57.92,400161,59000,60
201,MH1201,Aurangabad College of Engineering and Technology,Information Technology,CAP3,SC,Male,Other Than Home University,Mumbai University,58.75,391943,77000,30
201,MH1201,Aurangabad College of Engineering and Technology,Information Technology,CAP3,VJ,Female,Home University,Pune University (SPPU),62.38,357651,57000,30
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electronics and Telecommunication Engineering,CAP1,ST,Male,Home University,Mumbai University,47.21,501615,73000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electronics and Telecommunication Engineering,CAP1,SC,Male,Other Than Home University,SRTM Nanded University,49.5,479935,50000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electronics and Telecommunication Engineering,CAP1,NT1,Male,Home University,Mumbai University,60.89,371934,59000,30
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Civil Engineering,CAP2,ST,Female,TFWS,Shivaji University Kolhapur,60.09,379606,77000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Civil Engineering,CAP2,NT2,Male,Home University,Shivaji University Kolhapur,54.69,430745,71000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Civil Engineering,CAP1,SC,Female,Other Than Home University,Pune University (SPPU),56.41,414174,51000,60
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Information Technology,CAP2,OPEN,Female,State Level,Shivaji University Kolhapur,58.51,394560,76000,30
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Information Technology,CAP3,NT2,Male,TFWS,SRTM Nanded University,64.08,341321,46000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Information Technology,CAP2,NT1,Male,Home University,Shivaji University Kolhapur,63.39,348039,73000,60
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Chemical Engineering,CAP3,VJ,Male,TFWS,SRTM Nanded University,68.56,298820,69000,60
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Chemical Engineering,CAP2,NT1,Female,Home University,Shivaji University Kolhapur,73.77,249208,70000,60
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Chemical Engineering,CAP2,SC,Female,State Level,Pune University (SPPU),62.14,359841,48000,90
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electrical Engineering,CAP1,NT2,Male,Other Than Home University,Pune University (SPPU),61.93,361700,58000,120
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electrical Engineering,CAP2,ST,Female,Home University,Mumbai University,57.16,407075,65000,30
202,MH1202,"Smt. Keshavrao Bhausaheb College of Engineering and Technology, Malegaon",Electrical Engineering,CAP2,VJ,Female,Other Than Home University,SGB Amravati University,57.95,399902,71000,60
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Chemical Engineering,CAP3,NT1,Female,Other Than Home University,SRTM Nanded University,71.87,267382,68000,60
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Chemical Engineering,CAP3,ST,Male,Home University,SGB Amravati University,65.16,331119,45000,60
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Chemical Engineering,CAP1,SC,Female,Home University,Pune University (SPPU),46.55,508227,50000,30
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Information Technology,CAP2,VJ,Female,Home University,Mumbai University,67.96,304728,71000,90
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Information Technology,CAP1,NT2,Male,Home University,SRTM Nanded University,71.4,272039,70000,90
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Information Technology,CAP3,NT1,Female,State Level,RTM Nagpur University,54.54,431994,75000,90
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Electronics and Telecommunication Engineering,CAP1,OBC,Male,State Level,Mumbai University,73.7,250050,45000,60
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Electronics and Telecommunication Engineering,CAP1,NT2,Male,Home University,Mumbai University,59.4,385722,51000,90
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Electronics and Telecommunication Engineering,CAP2,OPEN,Female,State Level,SRTM Nanded University,68.91,295396,62000,120
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Mechanical Engineering,CAP2,VJ,Male,State Level,SRTM Nanded University,51.94,456798,77000,90
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Mechanical Engineering,CAP2,ST,Female,Other Than Home University,Pune University (SPPU),64.77,335014,64000,30
203,MH1203,"Vasantrao Narayanrao Bapusaheb College of Engineering and Technology, Nagpur",Mechanical Engineering,CAP2,OBC,Female,State Level,Mumbai University,70.14,283843,69000,120
204,MH1204,Nagpur College of Engineering and Technology,Civil Engineering,CAP3,ST,Female,TFWS,Shivaji University Kolhapur,70.78,277937,78000,60
204,MH1204,Nagpur College of Engineering and Technology,Civil Engineering,CAP3,ST,Female,Other Than Home University,SGB Amravati University,65.92,324120,91000,120
204,MH1204,Nagpur College of Engineering and Technology,Civil Engineering,CAP1,OBC,Female,TFWS,Shivaji University Kolhapur,84.73,145552,93000,60
204,MH1204,Nagpur College of Engineering and Technology,Information Technology,CAP1,NT1,Male,Other Than Home University,RTM Nagpur University,89.06,104039,70000,60
204,MH1204,Nagpur College of Engineering and Technology,Information Technology,CAP1,VJ,Female,State Level,RTM Nagpur University,75.84,229684,98000,30
204,MH1204,Nagpur College of Engineering and Technology,Information Technology,CAP2,ST,Female,Home University,Mumbai University,79.04,199573,82000,30
204,MH1204,Nagpur College of Engineering and Technology,Mechanical Engineering,CAP3,VJ,Male,Home University,SGB Amravati University,81.44,176814,102000,90
204,MH1204,Nagpur College of Engineering and Technology,Mechanical Engineering,CAP1,OPEN,Female,State Level,Pune University (SPPU),91.15,84205,93000,120
204,MH1204,Nagpur College of Engineering and Technology,Mechanical Engineering,CAP3,NT1,Male,TFWS,RTM Nagpur University,73.72,249756,74000,30
204,MH1204,Nagpur College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP1,EWS,Female,TFWS,Mumbai University,82.49,166757,87000,60
204,MH1204,Nagpur College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP1,NT1,Female,Other Than Home University,SRTM Nanded University,83.69,155218,85000,60
204,MH1204,Nagpur College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP3,OBC,Male,State Level,SGB Amravati University,86.87,124904,88000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Chemical Engineering,CAP3,SC,Male,State Level,SGB Amravati University,74.2,245105,97000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Chemical Engineering,CAP1,OPEN,Female,TFWS,SRTM Nanded University,83.74,154924,77000,120
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Chemical Engineering,CAP3,NT2,Male,Other Than Home University,SGB Amravati University,82.57,166030,88000,120
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Computer Engineering,CAP2,NT1,Female,Other Than Home University,Shivaji University Kolhapur,90.55,90121,102000,30
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Computer Engineering,CAP1,OBC,Male,Home University,SRTM Nanded University,90.42,91135,107000,90
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Computer Engineering,CAP1,OBC,Male,State Level,Shivaji University Kolhapur,86.25,130763,87000,120
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Information Technology,CAP3,OBC,Male,Other Than Home University,SGB Amravati University,91.28,83053,82000,30
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Information Technology,CAP2,OBC,Male,Home University,SRTM Nanded University,90.18,93329,104000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Information Technology,CAP3,NT2,Female,Home University,SRTM Nanded University,75.53,232750,107000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electrical Engineering,CAP3,VJ,Male,State Level,SRTM Nanded University,85.48,138217,84000,120
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electrical Engineering,CAP1,SC,Female,State Level,SGB Amravati University,80.28,187608,93000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electrical Engineering,CAP1,ST,Male,State Level,Mumbai University,72.47,261906,93000,30
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electronics and Telecommunication Engineering,CAP3,OBC,Male,TFWS,RTM Nagpur University,83.42,157517,98000,120
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electronics and Telecommunication Engineering,CAP2,ST,Male,Other Than Home University,SGB Amravati University,77.22,216600,100000,60
205,MH1205,"Prof. Keshavrao Institute of Engineering and Technology, Ichalkaranji",Electronics and Telecommunication Engineering,CAP3,SC,Female,Other Than Home University,Shivaji University Kolhapur,70.81,277608,84000,90
206,MH1206,Satara Institute of Technology and Management,Electrical Engineering,CAP2,VJ,Male,Other Than Home University,Mumbai University,84.85,144319,101000,120
206,MH1206,Satara Institute of Technology and Management,Electrical Engineering,CAP2,OPEN,Male,Home University,SRTM Nanded University,82.47,166633,94000,30
206,MH1206,Satara Institute of Technology and Management,Electrical Engineering,CAP1,SC,Male,State Level,SRTM Nanded University,76.28,225373,102000,30
206,MH1206,Satara Institute of Technology and Management,Civil Engineering,CAP2,NT1,Female,Other Than Home University,Mumbai University,80.48,185572,84000,60
206,MH1206,Satara Institute of Technology and Management,Civil Engineering,CAP1,NT2,Male,TFWS,Pune University (SPPU),87.39,120106,87000,60
206,MH1206,Satara Institute of Technology and Management,Civil Engineering,CAP3,NT1,Female,Home University,Shivaji University Kolhapur,72.4,262696,106000,30
206,MH1206,Satara Institute of Technology and Management,Artificial Intelligence and Data Science,CAP1,EWS,Male,Home University,Mumbai University,81.13,179520,78000,60
206,MH1206,Satara Institute of Technology and Management,Artificial Intelligence and Data Science,CAP1,OPEN,Female,TFWS,Pune University (SPPU),82.05,170712,85000,60
206,MH1206,Satara Institute of Technology and Management,Artificial Intelligence and Data Science,CAP3,OBC,Female,State Level,Shivaji University Kolhapur,85.78,135577,108000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Civil Engineering,CAP3,SC,Male,TFWS,RTM Nagpur University,73.44,252383,105000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Civil Engineering,CAP1,OPEN,Female,TFWS,SGB Amravati University,77.74,211870,87000,90
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Civil Engineering,CAP1,ST,Male,Home University,Pune University (SPPU),80.66,184054,78000,120
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP2,SC,Male,Other Than Home University,Pune University (SPPU),70.88,276704,92000,120
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP1,NT2,Female,Other Than Home University,Mumbai University,82.71,164511,103000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP2,VJ,Male,Home University,SGB Amravati University,74.74,240070,82000,120
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Artificial Intelligence and Data Science,CAP2,EWS,Female,State Level,SGB Amravati University,80.03,190180,83000,120
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Artificial Intelligence and Data Science,CAP2,ST,Female,Other Than Home University,SGB Amravati University,74.8,239672,96000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Artificial Intelligence and Data Science,CAP2,ST,Male,Home University,RTM Nagpur University,74.6,241387,88000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Chemical Engineering,CAP2,SC,Male,State Level,RTM Nagpur University,71.08,274992,75000,60
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Chemical Engineering,CAP2,OPEN,Female,State Level,Pune University (SPPU),84.4,148579,90000,30
207,MH1207,"Dr. Dhondiba Gajanan Institute of Technology, Navi Mumbai",Chemical Engineering,CAP1,OBC,Female,Home University,SRTM Nanded University,77.03,218314,72000,60
208,MH1208,Shrirampur College of Engineering and Technology,Mechanical Engineering,CAP2,VJ,Female,State Level,Shivaji University Kolhapur,60.73,373159,62000,60
208,MH1208,Shrirampur College of Engineering and Technology,Mechanical Engineering,CAP2,OPEN,Female,State Level,Mumbai University,76.69,221666,51000,90
208,MH1208,Shrirampur College of Engineering and Technology,Mechanical Engineering,CAP3,SC,Male,Other Than Home University,SGB Amravati University,50.46,470659,76000,120
208,MH1208,Shrirampur College of Engineering and Technology,Information Technology,CAP3,NT2,Female,State Level,SGB Amravati University,67.45,309585,52000,90
208,MH1208,Shrirampur College of Engineering and Technology,Information Technology,CAP3,NT1,Female,Home University,Pune University (SPPU),72.01,266374,61000,90
208,MH1208,Shrirampur College of Engineering and Technology,Information Technology,CAP2,NT2,Male,State Level,Pune University (SPPU),67.31,310631,56000,90
208,MH1208,Shrirampur College of Engineering and Technology,Electrical Engineering,CAP3,NT1,Male,Home University,SRTM Nanded University,71.99,266168,55000,60
208,MH1208,Shrirampur College of Engineering and Technology,Electrical Engineering,CAP1,ST,Female,State Level,Pune University (SPPU),53.57,441398,70000,30
208,MH1208,Shrirampur College of Engineering and Technology,Electrical Engineering,CAP3,EWS,Female,TFWS,Shivaji University Kolhapur,70.79,277737,79000,60
209,MH1209,"Dr. Anandrao Shankarrao College of Engineering, Science and Technology, Karad",Artificial Intelligence and Data Science,CAP1,EWS,Female,Other Than Home University,SRTM Nanded University,59.76,382325,77000,90
209,MH1209,"Dr. Anandrao Shankarrao College of Engineering, Science and Technology, Karad",Artificial Intelligence and Data Science,CAP3,VJ,Male,State Level,Mumbai University,55.95,418519,61000,60
